Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Macrophage Cell Number MP:0003884	1/54	0.1265883240687765	0.2091613321975493	0	0	7.661532537543319	15.834970375184442	TREM2
MGI_Mammalian_Phenotype_Level_4_2024	Impaired Ovarian Folliculogenesis MP:0001129	1/55	0.1287777613922166	0.2091613321975493	0	0	7.519274376417234	15.412009607623004	IRS2
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Cued Conditioning Behavior MP:0001454	1/55	0.1287777613922166	0.2091613321975493	0	0	7.519274376417234	15.412009607623004	NAB2
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Head Shape MP:0011495	1/55	0.1287777613922166	0.2091613321975493	0	0	7.519274376417234	15.412009607623004	MTHFD1L
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Tibia Morphology MP:0000558	1/55	0.1287777613922166	0.2091613321975493	0	0	7.519274376417234	15.412009607623004	DNASE1L2
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Interleukin Level MP:0008751	1/55	0.1287777613922166	0.2091613321975493	0	0	7.519274376417234	15.412009607623004	TREM2
MGI_Mammalian_Phenotype_Level_4_2024	Increased Respiratory Quotient MP:0010378	1/55	0.1287777613922166	0.2091613321975493	0	0	7.519274376417234	15.412009607623004	BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Absent Corpus Luteum MP:0001134	1/55	0.1287777613922166	0.2091613321975493	0	0	7.519274376417234	15.412009607623004	IRS2
MGI_Mammalian_Phenotype_Level_4_2024	Fusion Of Vertebral Arches MP:0004613	1/56	0.1309618198144747	0.2113624307132345	0	0	7.382189239332097	15.00687933540933	DNASE1L2
MGI_Mammalian_Phenotype_Level_4_2024	Polyphagia MP:0001433	1/56	0.1309618198144747	0.2113624307132345	0	0	7.382189239332097	15.00687933540933	IRS2
MGI_Mammalian_Phenotype_Level_4_2024	Increased Fasting Circulating Glucose Level MP:0013279	2/254	0.1326007221403683	0.2115316550325755	0	0	3.2569444444444446	6.58037209866169	DNASE1L2;PDIA6
MGI_Mammalian_Phenotype_Level_4_2024	Impaired Natural Killer Cell Mediated Cytotoxicity MP:0005070	1/57	0.1331405122852093	0.2115316550325755	0	0	7.25	14.618539131965724	NFIL3
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Circulating Chloride Level MP:0003020	1/57	0.1331405122852093	0.2115316550325755	0	0	7.25	14.618539131965724	HSPA5
MGI_Mammalian_Phenotype_Level_4_2024	Decreased pre-B Cell Number MP:0008209	1/57	0.1331405122852093	0.2115316550325755	0	0	7.25	14.618539131965724	PDIA6
MGI_Mammalian_Phenotype_Level_4_2024	Decreased White Fat Cell Size MP:0009133	1/57	0.1331405122852093	0.2115316550325755	0	0	7.25	14.618539131965724	BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Maxilla Morphology MP:0000455	1/58	0.1353138517398134	0.2143169701469095	0	0	7.122448979591836	14.246025949065045	DNASE1L2
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Grip Strength MP:0010053	3/512	0.1359361557219397	0.2146360353504312	0	0	2.437946745809472	4.865093257568267	MINAR2;SDF2L1;DNASE1L2
MGI_Mammalian_Phenotype_Level_4_2024	Increased Blood Urea Nitrogen Level MP:0005565	2/259	0.1368321826917819	0.2150789694266262	0	0	3.192769130998703	6.350417954383351	DNASE1L2;BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Short Photoreceptor Outer Segment MP:0008587	1/59	0.1374818510452552	0.2150789694266262	0	0	6.999296270232231	13.8884471557023	IRS2
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Vascular Wound Healing MP:0004883	1/59	0.1374818510452552	0.2150789694266262	0	0	6.999296270232231	13.8884471557023	IRS2
MGI_Mammalian_Phenotype_Level_4_2024	Liver Hypoplasia MP:0000600	1/60	0.1396445230534406	0.2171302035282156	0	0	6.88031822898651	13.544974303558986	XBP1
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Kidney Weight MP:0003918	1/60	0.1396445230534406	0.2171302035282156	0	0	6.88031822898651	13.544974303558986	BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Lens Morphology MP:0001303	2/263	0.1402393436765611	0.2173922956688333	0	0	3.143199233716475	6.1745154055267415	DNASE1L2;BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Oocyte Number MP:0005431	1/61	0.1418018805927374	0.2184862812758189	0	0	6.76530612244898	13.214837540593155	IRS2
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Joint Morphology MP:0002932	1/61	0.1418018805927374	0.2184862812758189	0	0	6.76530612244898	13.214837540593155	DNASE1L2
MGI_Mammalian_Phenotype_Level_4_2024	Decreased IgE Level MP:0002492	1/62	0.1439539364695556	0.2204699927912113	0	0	6.654064904650385	12.897320592663672	NFIL3
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Renal Tubule Morphology MP:0002703	1/62	0.1439539364695556	0.2204699927912113	0	0	6.654064904650385	12.897320592663672	HSPA5
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Circulating Cholesterol Level MP:0005179	2/268	0.1445246328363994	0.2206813255885141	0	0	3.083333333333333	5.964108059214085	XBP1;NAB2
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Axon Extension MP:0003651	1/63	0.1461007034145454	0.2224219663922929	0	0	6.54641211323239	12.591756250239603	HSPA5
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Contextual Conditioning Behavior MP:0001469	1/64	0.1482421941802595	0.2250104733093225	0	0	6.442176870748299	12.297522293260638	NAB2
MGI_Mammalian_Phenotype_Level_4_2024	Increased Circulating Aspartate Transaminase Level MP:0005343	2/273	0.148837930516961	0.2252443458862022	0	0	3.0256765067650675	5.763602946924966	DNASE1L2;BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Optic Disk Morphology MP:0008259	1/65	0.1503784214913892	0.2255676322370838	0	0	6.341198979591836	12.01403781811508	DNASE1L2
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Corpus Callosum Morphology MP:0000780	1/65	0.1503784214913892	0.2255676322370838	0	0	6.341198979591836	12.01403781811508	HSPA5
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Stomach Morphology MP:0000470	1/65	0.1503784214913892	0.2255676322370838	0	0	6.341198979591836	12.01403781811508	DNASE1L2
MGI_Mammalian_Phenotype_Level_4_2024	Increased Systemic Arterial Systolic Blood Pressure MP:0006144	1/66	0.1525093979756266	0.2266204583853323	0	0	6.243328100470958	11.740759916332207	IRS2
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Bone Trabecula Number MP:0010869	1/66	0.1525093979756266	0.2266204583853323	0	0	6.243328100470958	11.740759916332207	ZBTB40
MGI_Mammalian_Phenotype_Level_4_2024	Increased Bleeding Time MP:0005606	1/66	0.1525093979756266	0.2266204583853323	0	0	6.243328100470958	11.740759916332207	TREML1
MGI_Mammalian_Phenotype_Level_4_2024	Hyperactivity MP:0001399	4/834	0.154575456931676	0.2266204583853323	0	0	2.003143006809848	3.740014037843272	RAP2B;DNAJB5;NAB2;DNASE1L2
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Osteoclast Physiology MP:0001541	1/67	0.1546351363099914	0.2266204583853323	0	0	6.148423005565863	11.477180657220888	FOSL2
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Class Switch Recombination MP:0004816	1/67	0.1546351363099914	0.2266204583853323	0	0	6.148423005565863	11.477180657220888	NFIL3
MGI_Mammalian_Phenotype_Level_4_2024	Small Seminal Vesicle MP:0001157	1/67	0.1546351363099914	0.2266204583853323	0	0	6.148423005565863	11.477180657220888	BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Increased Osteoclast Cell Number MP:0004984	1/67	0.1546351363099914	0.2266204583853323	0	0	6.148423005565863	11.477180657220888	FOSL2
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Monocyte Cell Number MP:0000223	1/68	0.1567556490806558	0.2290698596880644	0	0	6.056350898568383	11.222824361971773	PDIA6
MGI_Mammalian_Phenotype_Level_4_2024	Incomplete Rostral Neuropore Closure MP:0000928	1/69	0.158870948881139	0.2314976683696597	0	0	5.966986794717887	10.977245117600177	CALR
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Circulating Iron Level MP:0004151	1/70	0.1609810482853106	0.2325788516303354	0	0	5.880212954747116	10.740024519792764	RAP2B
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Excitatory Postsynaptic Currents MP:0002910	1/70	0.1609810482853106	0.2325788516303354	0	0	5.880212954747116	10.740024519792764	GRIN2C
MGI_Mammalian_Phenotype_Level_4_2024	Increased Circulating LDL Cholesterol Level MP:0000182	1/70	0.1609810482853106	0.2325788516303354	0	0	5.880212954747116	10.740024519792764	BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Increased Susceptibility To Injury MP:0005165	1/72	0.1651856959101235	0.2359795655858908	0	0	5.713998275366484	10.28911103101624	HSPA5
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Colon Morphology MP:0000495	1/72	0.1651856959101235	0.2359795655858908	0	0	5.713998275366484	10.28911103101624	NFIL3
MGI_Mammalian_Phenotype_Level_4_2024	Increased Circulating Serum Albumin Level MP:0002965	1/72	0.1651856959101235	0.2359795655858908	0	0	5.713998275366484	10.28911103101624	MCF2L
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Susceptibility To Experimental Autoimmune Encephalomyelitis MP:0004800	1/72	0.1651856959101235	0.2359795655858908	0	0	5.713998275366484	10.28911103101624	ZRANB1
MGI_Mammalian_Phenotype_Level_4_2024	Absent Pinna Reflex MP:0006358	1/75	0.1714539764404576	0.2442500781693669	0	0	5.4815223386651954	9.666337985731484	MINAR2
MGI_Mammalian_Phenotype_Level_4_2024	Purkinje Cell Degeneration MP:0000876	1/77	0.1756071809118701	0.2494698113232695	0	0	5.336734693877551	9.283280446293812	SRRM3
MGI_Mammalian_Phenotype_Level_4_2024	Atelectasis MP:0001177	1/79	0.1797399811935544	0.2532248353831844	0	0	5.199372056514914	8.923391206941128	HSPA5
MGI_Mammalian_Phenotype_Level_4_2024	Polyuria MP:0001762	1/79	0.1797399811935544	0.2532248353831844	0	0	5.199372056514914	8.923391206941128	IRS2
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Circulating Phosphate Level MP:0000198	1/79	0.1797399811935544	0.2532248353831844	0	0	5.199372056514914	8.923391206941128	MINAR2
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Osteoclast Differentiation MP:0008396	1/80	0.181798760490535	0.2540201858908845	0	0	5.133298889175924	8.751529842637671	FOSL2
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Spine Curvature MP:0004174	1/80	0.181798760490535	0.2540201858908845	0	0	5.133298889175924	8.751529842637671	DNASE1L2
MGI_Mammalian_Phenotype_Level_4_2024	Dehydration MP:0001429	1/80	0.181798760490535	0.2540201858908845	0	0	5.133298889175924	8.751529842637671	BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Pancreas Morphology MP:0001944	1/81	0.1838524754991919	0.2554898160887954	0	0	5.0688775510204085	8.584760541358477	NFIL3
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Blood Urea Nitrogen Level MP:0005566	1/81	0.1838524754991919	0.2554898160887954	0	0	5.0688775510204085	8.584760541358477	DNASE1L2
MGI_Mammalian_Phenotype_Level_4_2024	Decreased NK Cell Number MP:0008045	1/82	0.1859011384602527	0.2569365328312435	0	0	5.00604686318972	8.422875391899517	NFIL3
MGI_Mammalian_Phenotype_Level_4_2024	Retina Photoreceptor Degeneration MP:0008450	1/82	0.1859011384602527	0.2569365328312435	0	0	5.00604686318972	8.422875391899517	IRS2
MGI_Mammalian_Phenotype_Level_4_2024	Dilated Renal Tubule MP:0002705	1/83	0.1879447615357932	0.2590589956304177	0	0	4.944748631159781	8.265677319811374	HSPA5
MGI_Mammalian_Phenotype_Level_4_2024	Obese MP:0001261	1/84	0.1899833569114356	0.2604610538301939	0	0	4.884927464961889	8.112979399077096	IRS2
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Skeleton Development MP:0002113	1/84	0.1899833569114356	0.2604610538301939	0	0	4.884927464961889	8.112979399077096	FOSL2
MGI_Mammalian_Phenotype_Level_4_2024	Maternal Effect MP:0003718	1/85	0.1920169366451308	0.2625432645818143	0	0	4.826530612244898	7.964604221414354	SPRN
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Posture MP:0001504	1/86	0.1940455128548384	0.2639018974825803	0	0	4.769507803121249	7.820383303288144	BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Heart Left Ventricle Morphology MP:0003921	1/86	0.1940455128548384	0.2639018974825803	0	0	4.769507803121249	7.820383303288144	DNASE1L2
MGI_Mammalian_Phenotype_Level_4_2024	Increased Circulating Alanine Transaminase Level MP:0002941	2/326	0.1959566190635797	0.2657922226660257	0	0	2.52391975308642	4.113640834913461	SNAPIN;BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Embryonic Lethality Prior To Tooth Bud Stage MP:0013293	2/328	0.1977743827467704	0.2672611864572954	0	0	2.5081799591002043	4.064827621524088	SNAPIN;HSPA5
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Subcutaneous Adipose Tissue Amount MP:0008844	1/88	0.1980877029036425	0.2672611864572954	0	0	4.659394792399718	7.5437717166037235	BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Miniature Excitatory Postsynaptic Currents MP:0004753	1/89	0.2001013407742902	0.2692656564508919	0	0	4.606215213358071	7.411084001248333	GRIN2C
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Developmental Patterning MP:0002084	1/90	0.2021100231923967	0.2712529258634799	0	0	4.55423068103646	7.281955543769811	RBM3
MGI_Mammalian_Phenotype_Level_4_2024	Increased Liver Triglyceride Level MP:0009355	1/91	0.2041137620931186	0.273223146108899	0	0	4.503401360544218	7.156255051106618	BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Increased Circulating Interleukin-6 Level MP:0008596	1/92	0.2061125694363157	0.2744579906332142	0	0	4.453689167974883	7.03385741012878	TREM2
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Locomotor Activation MP:0003313	1/92	0.2061125694363157	0.2744579906332142	0	0	4.453689167974883	7.03385741012878	BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal B Cell Differentiation MP:0002144	1/93	0.2081064570390282	0.2763913882549593	0	0	4.40505767524401	6.914643337844717	BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Lipid Level MP:0001547	1/94	0.2100954368002021	0.2781974247608291	0	0	4.357472021066491	6.79849904676328	BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Lean Body Mass MP:0003961	2/342	0.2105572665836863	0.2781974247608291	0	0	2.403186274509804	3.7441584782709936	MINAR2;DNASE1L2
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Startle Reflex MP:0001486	1/97	0.2160330472811356	0.2846947134712639	0	0	4.220663265306122	6.46742313757927	DNASE1L2
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Behavior MP:0004924	2/350	0.2179021682137168	0.2864177984252464	0	0	2.346982758620689	3.5761189553619586	RAP2B;NAB2
MGI_Mammalian_Phenotype_Level_4_2024	Increased Circulating Leptin Level MP:0005669	1/99	0.2199671313012003	0.2883887839681546	0	0	4.134110787172012	6.26018948804807	IRS2
MGI_Mammalian_Phenotype_Level_4_2024	Female Infertility MP:0001926	2/353	0.2206630197577599	0.2885593335293783	0	0	2.326566951566952	3.5157184518704945	IRS2;BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Increased Circulating Potassium Level MP:0005627	1/100	0.2219269115603851	0.2894698846439806	0	0	4.092145949288806	6.1603458876211565	SNAPIN
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Double-Positive T Cell Number MP:0005092	1/101	0.2238818662412048	0.2912748769974859	0	0	4.051020408163265	6.062906014187368	PDIA6
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Insulin Secretion MP:0003059	1/102	0.2258320069783284	0.2924729843657359	0	0	4.010709234188725	5.967790506031058	BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Embryonic Lethality During Organogenesis, Complete Penetrance MP:0011098	3/657	0.2259497173335292	0.2924729843657359	0	0	1.8832715205934023	2.801258652713853	XBP1;P4HA1;MTHFD1L
MGI_Mammalian_Phenotype_Level_4_2024	Increased Heart Weight MP:0002833	2/360	0.2271172598486696	0.2932400063868898	0	0	2.280260707635009	3.3800049802086725	HSPA5;DNASE1L2
MGI_Mammalian_Phenotype_Level_4_2024	Increased Mean Corpuscular Hemoglobin Concentration MP:0005641	1/103	0.2277773453985499	0.2933496114981324	0	0	3.971188475390156	5.874923343943355	DNASE1L2
MGI_Mammalian_Phenotype_Level_4_2024	Increased Interferon-Gamma Secretion MP:0008566	1/104	0.2297178930745814	0.2951035905995883	0	0	3.932435109966317	5.78423168094792	NFIL3
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Cerebellum Morphology MP:0000849	1/105	0.2316536615468536	0.2968426316303904	0	0	3.8944270015698583	5.6956456810845415	HSPA5
MGI_Mammalian_Phenotype_Level_4_2024	Increased Susceptibility To Induced Colitis MP:0008537	1/107	0.2355109070084182	0.3002764064357333	0	0	3.820562187139007	5.524525481436682	NFIL3
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Heart Weight MP:0002834	1/107	0.2355109070084182	0.3002764064357333	0	0	3.820562187139007	5.524525481436682	BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Myocardial Fiber Morphology MP:0000278	1/108	0.2374324069826741	0.3019713904268424	0	0	3.7846652679763495	5.441865346754643	CALR
MGI_Mammalian_Phenotype_Level_4_2024	Increased Thigmotaxis MP:0002797	1/112	0.2450711886958998	0.3101397177044886	0	0	3.647545504688362	5.129202360192396	NAB2
MGI_Mammalian_Phenotype_Level_4_2024	Spleen Hypoplasia MP:0000694	1/112	0.2450711886958998	0.3101397177044886	0	0	3.647545504688362	5.129202360192396	PDIA6
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Motor Coordination/Balance MP:0001516	1/113	0.2469691364760274	0.3109209164359186	0	0	3.614795918367347	5.055262825364014	RAP2B
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Birth Weight MP:0009674	1/113	0.2469691364760274	0.3109209164359186	0	0	3.614795918367347	5.055262825364014	SPRN
MGI_Mammalian_Phenotype_Level_4_2024	Postnatal Growth Retardation MP:0001732	3/690	0.2479624963207295	0.3109209164359186	0	0	1.789742636811298	2.495756318845856	BMAL1;FOSL2;SPRN
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal CNS Synaptic Transmission MP:0002206	1/114	0.2488624078588274	0.3109209164359186	0	0	3.582625970742279	4.982913653406146	GRIN2C
MGI_Mammalian_Phenotype_Level_4_2024	Small Heart MP:0002188	1/114	0.2488624078588274	0.3109209164359186	0	0	3.582625970742279	4.982913653406146	CALR
MGI_Mammalian_Phenotype_Level_4_2024	Cataract MP:0001304	2/384	0.2493463820044915	0.3109209164359186	0	0	2.1343804537521813	2.9644671728961822	DNASE1L2;BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Infertility MP:0001924	1/115	0.2507510141385882	0.3111508934566424	0	0	3.5510204081632653	4.9121080927455	BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Impaired Balance MP:0001525	1/115	0.2507510141385882	0.3111508934566424	0	0	3.5510204081632653	4.9121080927455	GRIN2C
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Tail Morphology MP:0002111	1/116	0.2526349665899778	0.3119705398568734	0	0	3.5199645075421477	4.8428011439058265	DNASE1L2
MGI_Mammalian_Phenotype_Level_4_2024	Small Thymus MP:0000706	1/116	0.2526349665899778	0.3119705398568734	0	0	3.5199645075421477	4.8428011439058265	NFIL3
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Digit Morphology MP:0002110	1/117	0.2545142764118688	0.3135320796378094	0	0	3.4894440534834623	4.774949480472317	DNASE1L2
MGI_Mammalian_Phenotype_Level_4_2024	Impaired Glucose Tolerance MP:0005293	2/395	0.2595684533753823	0.315868817564969	0	0	2.073473282442748	2.7965656178163765	IRS2;BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Embryo Turning MP:0001700	1/120	0.2601244621662815	0.315868817564969	0	0	3.4009603841536613	4.579716458908873	MTHFD1L
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Interferon-Gamma Secretion MP:0008567	1/120	0.2601244621662815	0.315868817564969	0	0	3.4009603841536613	4.579716458908873	NFIL3
MGI_Mammalian_Phenotype_Level_4_2024	Small Ovary MP:0001127	1/120	0.2601244621662815	0.315868817564969	0	0	3.4009603841536613	4.579716458908873	IRS2
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Locomotor Activity MP:0001402	3/710	0.2614761834726246	0.315868817564969	0	0	1.7373077733305244	2.330445627241512	DBP;NAB2;DNASE1L2
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal T Cell Physiology MP:0002444	1/121	0.2619853133921213	0.315868817564969	0	0	3.372448979591837	4.517283552621874	PDIA6
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Bone Mineralization MP:0002896	1/121	0.2619853133921213	0.315868817564969	0	0	3.372448979591837	4.517283552621874	XBP1
MGI_Mammalian_Phenotype_Level_4_2024	Microcephaly MP:0000433	1/121	0.2619853133921213	0.315868817564969	0	0	3.372448979591837	4.517283552621874	MTHFD1L
MGI_Mammalian_Phenotype_Level_4_2024	Cardiac Hypertrophy MP:0001625	1/121	0.2619853133921213	0.315868817564969	0	0	3.372448979591837	4.517283552621874	HDAC5
MGI_Mammalian_Phenotype_Level_4_2024	Increased Circulating Calcium Level MP:0000194	1/122	0.2638415777635164	0.3173566147627202	0	0	3.3444088379153314	4.456111874258477	DNASE1L2
MGI_Mammalian_Phenotype_Level_4_2024	Hydrometra MP:0009709	1/127	0.2730544838638846	0.3266881837770337	0	0	3.2108843537414966	4.167997377843627	DNASE1L2
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Eye Electrophysiology MP:0005551	1/127	0.2730544838638846	0.3266881837770337	0	0	3.2108843537414966	4.167997377843627	BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Liver Morphology MP:0000598	2/410	0.273521283279987	0.3266881837770337	0	0	1.9957107843137252	2.5871912482822834	RBM3;NAB2
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Neuron Physiology MP:0004811	1/128	0.274883458910421	0.3275480468325111	0	0	3.1854411055760887	4.113704308580095	TRIM9
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Coat/ Hair Morphology MP:0000367	1/129	0.2767079241059198	0.3289534762098347	0	0	3.1603954081632653	4.060453122404681	DNASE1L2
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Coat Appearance MP:0001510	1/130	0.2785278903472666	0.3303470327374557	0	0	3.135738016136687	4.008216604624779	RAP2B
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Exploration In New Environment MP:0001417	2/418	0.280963082652539	0.3324621163637933	0	0	1.956530448717949	2.4838780072435296	MINAR2;NAB2
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Total Body Fat Amount MP:0010025	2/425	0.2874718767319864	0.3386972621605101	0	0	1.9234633569739952	2.397847593244936	DNASE1L2;BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Susceptibility To Diet-Induced Obesity MP:0005659	1/135	0.2875606166970605	0.3386972621605101	0	0	3.0179713676515383	3.7613629045399737	BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Rib Morphology MP:0000150	1/136	0.289353816496661	0.3392424055478094	0	0	2.99546485260771	3.714691124222948	BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Vertebrae Morphology MP:0000137	1/136	0.289353816496661	0.3392424055478094	0	0	2.99546485260771	3.714691124222948	FOSL2
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Birth Body Size MP:0009703	1/137	0.2911425929329805	0.3405567027427065	0	0	2.9732893157262907	3.668866926816198	IRS2
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Axon Morphology MP:0005404	1/138	0.2929269566124494	0.3418598349481675	0	0	2.9514375093102934	3.6238694077781934	HSPA5
MGI_Mammalian_Phenotype_Level_4_2024	Increased Eosinophil Cell Number MP:0005011	1/140	0.2964824884084789	0.3452193358180919	0	0	2.9086771399207163	3.5362740390257685	BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Body Length MP:0001258	2/436	0.2976901584752265	0.3458359472035661	0	0	1.8736559139784943	2.270312749507001	MINAR2;DNASE1L2
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Cytokine Secretion MP:0003009	1/144	0.3035410668561185	0.3518316911286829	0	0	2.826744683887541	3.370153465117457	NFIL3
MGI_Mammalian_Phenotype_Level_4_2024	Thymus Hypoplasia MP:0001823	1/145	0.3052948386142571	0.3522632753241427	0	0	2.806972789115646	3.330409454829651	PDIA6
MGI_Mammalian_Phenotype_Level_4_2024	Increased Lymphocyte Cell Number MP:0005013	1/145	0.3052948386142571	0.3522632753241427	0	0	2.806972789115646	3.330409454829651	BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Increased Circulating Phosphate Level MP:0001566	1/146	0.307044282279795	0.353482130841299	0	0	2.7874736101337088	3.291346538126983	MCF2L
MGI_Mammalian_Phenotype_Level_4_2024	Open Neural Tube MP:0000929	1/147	0.3087894082520855	0.354690536505774	0	0	2.7682415431926195	3.252948903166252	MTHFD1L
MGI_Mammalian_Phenotype_Level_4_2024	Increased Circulating Sodium Level MP:0005633	1/151	0.3157269440683073	0.3618443628648016	0	0	2.693877551020408	3.1057109240692493	SNAPIN
MGI_Mammalian_Phenotype_Level_4_2024	Decreased Fetal Size MP:0004200	1/160	0.3310878556792401	0.3777512447347035	0	0	2.540238737004236	2.8079075381643523	HSPA5
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Vocalization MP:0001529	1/160	0.3310878556792401	0.3777512447347035	0	0	2.540238737004236	2.8079075381643523	DNASE1L2
MGI_Mammalian_Phenotype_Level_4_2024	Impaired Righting Response MP:0001523	1/161	0.3327736194132171	0.378827111385582	0	0	2.524234693877551	2.7773973646136283	BMAL1
MGI_Mammalian_Phenotype_Level_4_2024	Decreased CD4-positive, Alpha-Beta T Cell Number MP:0008075	1/162	0.3344552195120095	0.3790492487802774	0	0	2.508429458740017	2.747363087126053	ZRANB1
MGI_Mammalian_Phenotype_Level_4_2024	Respiratory Failure MP:0001953	1/162	0.3344552195120095	0.3790492487802774	0	0	2.508429458740017	2.747363087126053	HSPA5
MGI_Mammalian_Phenotype_Level_4_2024	Abnormal Lung Morphology MP:0001175	1/163	0.3361326660872764	0.3801056756197583	0	0	2.492819349962207	2.717794694415788	TRIM9
MGI_Mammalian_Phenotype_Level_4_2024	Small Liver MP:0000601	1/166	0.3411401847271476	0.3849148102009851	0	0	2.4471243042671613	2.6317886779390967	XBP1
MGI_Mammalian_Phenotype_Level_4_2024	Decreased T Cell Number MP:0005018	1/167	0.3428011172608443	0.3859350326777717	0	0	2.432259650848291	2.603988937414043	XBP1
MGI_Mammalian_Phenotype_Level_4_2024	Increased Insulin Sensitivity MP:0002891	1/169	0.3461106816465725	0.3888027481051806	0	0	2.403061224489796	2.5496399471999527	BMAL1
